,Unnamed: 0,Codigo,Disciplina,Turma,Vagas Ofe,Dia,Horario,Docente,Inicio,Fim
9985,10804,LETA63,PRODUÇÃO DE TEXTOS EM LINGUA ALEMÃ,001000,2,SEX,14:50 às 16:40,Docente não informado pelo Departamento,14:50,16:40
9986,10805,LETB12,INTRODUÇÃO AO ESTUDO DE PORTUGUÊS COMO LINGUA ESTRANGEIRA,050000,20,TER,18:30 às 20:20,Lucas Rodrigues Soares da Conceicao,18:30,20:20
9987,10806,LETB12,INTRODUÇÃO AO ESTUDO DE PORTUGUÊS COMO LINGUA ESTRANGEIRA,050000,20,QUI,18:30 às 20:20,Lucas Rodrigues Soares da Conceicao,18:30,20:20
9988,10807,LETC94,PRÁTICA DA TRADUÇÃO ESCRITA EM LINGUA INGLESA,010000,15,TER,18:30 às 20:20,Monique Pfau,18:30,20:20
9989,10808,LETC94,PRÁTICA DA TRADUÇÃO ESCRITA EM LINGUA INGLESA,010000,15,QUI,18:30 às 20:20,Monique Pfau,18:30,20:20
9990,10809,LETE48,LIBRAS I- LÍNGUA BRASILEIRA DE SINAIS NIVEL I,090900,28,TER,20:20 às 22:10,Deiziane dos Santos Mota,20:20,22:10
9991,10810,LETE48,LIBRAS I- LÍNGUA BRASILEIRA DE SINAIS NIVEL I,090900,28,QUI,20:20 às 22:10,Deiziane dos Santos Mota,20:20,22:10
9992,10811,LETA10,INTRODUÇÃO AOS ESTUDOS LITERÁRIOS,060000,1,TER,18:30 às 20:20,Docente Concursado,18:30,20:20
9993,10812,LETA10,INTRODUÇÃO AOS ESTUDOS LITERÁRIOS,060000,1,QUI,18:30 às 20:20,Docente Concursado,18:30,20:20
9994,10813,LETA72,A FORMAÇÃO DA LINGUA ESPANHOLA,020000,15,TER,18:30 às 20:20,Isabela Santos de Almeida,18:30,20:20
9995,10814,LETA72,A FORMAÇÃO DA LINGUA ESPANHOLA,020000,15,QUI,18:30 às 20:20,Isabela Santos de Almeida,18:30,20:20
9996,10815,LETA90,O CONTO DE LINGUA INGLESA,020000,30,TER,18:30 às 20:20,Denise Carrascosa Franca,18:30,20:20
9997,10816,LETA90,O CONTO DE LINGUA INGLESA,020000,30,QUI,18:30 às 20:20,Denise Carrascosa Franca,18:30,20:20
9998,10817,LETA91,FONÉTICA E FONOLOGIA DA LINGUA INGLESA,000200,30,QUA,18:30 às 20:20,Pedro Eduardo de Lima,18:30,20:20
9999,10818,LETA91,FONÉTICA E FONOLOGIA DA LINGUA INGLESA,000200,30,SEX,18:30 às 20:20,Pedro Eduardo de Lima,18:30,20:20
10000,10819,LETA93,A POESIA DE LINGUA INGLESA,020000,30,TER,20:20 às 22:10,Tiago Barbosa da Silva,20:20,22:10
10001,10820,LETA93,A POESIA DE LINGUA INGLESA,020000,30,QUI,20:20 às 22:10,Tiago Barbosa da Silva,20:20,22:10
10002,10821,LETA94,HISTÓRIA DA LINGUA INGLESA,020000,30,TER,18:30 às 20:20,Tarsila Batista Passos,18:30,20:20
10003,10822,LETA94,HISTÓRIA DA LINGUA INGLESA,020000,30,QUI,18:30 às 20:20,Tarsila Batista Passos,18:30,20:20
10004,10823,LETA95,A FRASE VERBAL DA LINGUA INGLESA,020000,30,QUA,18:30 às 20:20,Joao Vitor Santana Almeida,18:30,20:20
10005,10824,LETA95,A FRASE VERBAL DA LINGUA INGLESA,020000,30,SEX,18:30 às 20:20,Joao Vitor Santana Almeida,18:30,20:20
10006,10825,LETA96,O ROMANCE DE LINGUA INGLESA,020000,30,QUA,20:20 às 22:10,Feibriss Henrique Meneghelli Cassilhas,20:20,22:10
10007,10826,LETA96,O ROMANCE DE LINGUA INGLESA,020000,30,SEX,20:20 às 22:10,Feibriss Henrique Meneghelli Cassilhas,20:20,22:10
10008,10827,LETA97,PRODUÇÃO DE TEXTOS EM LINGUA INGLESA,000200,23,QUA,20:20 às 22:10,Rafael Couto Cardoso,20:20,22:10
10009,10828,LETA97,PRODUÇÃO DE TEXTOS EM LINGUA INGLESA,000200,23,SEX,20:20 às 22:10,Rafael Couto Cardoso,20:20,22:10
10010,10829,LETA98,O TEATRO DE LINGUA INGLESA,020000,30,TER,20:20 às 22:10,Tarsila Batista Passos,20:20,22:10
10011,10830,LETA98,O TEATRO DE LINGUA INGLESA,020000,30,QUI,20:20 às 22:10,Tarsila Batista Passos,20:20,22:10
10012,10831,LETB26,LEITURA DE PRODUÇÕES ARTISTICAS EM LINGUA INGLESA,000200,30,SEG,20:20 às 22:10,Feibriss Henrique Meneghelli Cassilhas,20:20,22:10
10013,10832,LETB27,LEITURA DE PRODUÇÕES DA MIDIA EM LINGUA INGLESA,000200,30,SEG,18:30 às 20:20,Feibriss Henrique Meneghelli Cassilhas,18:30,20:20
10014,10833,LETB28,ESTÁGIO SUPERVISIONADO I DE LINGUA INGLESA,000002,15,QUA,18:30 às 20:20,Ivana Pereira Ivo,18:30,20:20
10015,10835,LETB28,ESTÁGIO SUPERVISIONADO I DE LINGUA INGLESA,000002,15,SEX,18:30 às 20:20,Ivana Pereira Ivo,18:30,20:20
10016,10837,LETB29,ESTÁGIO SUPERVISIONADO II DE LINGUA INGLESA,000003,15,SEG,18:30 às 20:20,Fernanda Mota Pereira,18:30,20:20
10017,10838,LETB29,ESTÁGIO SUPERVISIONADO II DE LINGUA INGLESA,000003,15,CMB,00:00 às 00:00,Fernanda Mota Pereira,00:00,00:00
10018,10839,LETB37,LINGUA ESPANHOLA EM NIVEL INTERMEDIÁRIO,000300,30,SEG,18:30 às 20:20,Juan Ignacio Azpeitia,18:30,20:20
10019,10840,LETB37,LINGUA ESPANHOLA EM NIVEL INTERMEDIÁRIO,000300,30,QUA,18:30 às 20:20,Juan Ignacio Azpeitia,18:30,20:20
10020,10841,LETB37,LINGUA ESPANHOLA EM NIVEL INTERMEDIÁRIO,000300,30,SEX,18:30 às 20:20,Juan Ignacio Azpeitia,18:30,20:20
10021,10842,LETB38,LINGUA ESPANHOLA EM NIVEL AVANÇADO,000300,20,SEG,20:20 às 22:10,Juan Ignacio Azpeitia,20:20,22:10
10022,10843,LETB38,LINGUA ESPANHOLA EM NIVEL AVANÇADO,000300,20,QUA,20:20 às 22:10,Juan Ignacio Azpeitia,20:20,22:10
10023,10844,LETB38,LINGUA ESPANHOLA EM NIVEL AVANÇADO,000300,20,SEX,20:20 às 22:10,Juan Ignacio Azpeitia,20:20,22:10
10024,10845,LETB42,LINGUA INGLESA EM NIVEL BÁSICO,000400,5,SEG,18:30 às 20:20,Rafael Couto Cardoso,18:30,20:20
10025,10846,LETB42,LINGUA INGLESA EM NIVEL BÁSICO,000400,5,QUA,18:30 às 20:20,Rafael Couto Cardoso,18:30,20:20
10026,10847,LETB42,LINGUA INGLESA EM NIVEL BÁSICO,000400,5,SEX,18:30 às 20:20,Rafael Couto Cardoso,18:30,20:20
10027,10848,LETB43,LINGUA INGLESA EM NIVEL INTERMEDIÁRIO,000500,30,SEG,18:30 às 20:20,Docente Substituto a Contratar,18:30,20:20
10028,10849,LETB43,LINGUA INGLESA EM NIVEL INTERMEDIÁRIO,000500,30,QUA,18:30 às 20:20,Docente Substituto a Contratar,18:30,20:20
10029,10850,LETB43,LINGUA INGLESA EM NIVEL INTERMEDIÁRIO,000500,30,SEX,18:30 às 20:20,Docente Substituto a Contratar,18:30,20:20
10030,10851,LETB44,LINGUA INGLESA EM NIVEL AVANÇADO,000300,30,SEG,20:20 às 22:10,Docente Substituto a Contratar,20:20,22:10
10031,10852,LETB44,LINGUA INGLESA EM NIVEL AVANÇADO,000300,30,QUA,20:20 às 22:10,Docente Substituto a Contratar,20:20,22:10
10032,10853,LETB44,LINGUA INGLESA EM NIVEL AVANÇADO,000300,30,SEX,20:20 às 22:10,Docente Substituto a Contratar,20:20,22:10
10033,10854,LETE41,OFICINA DE LEITURA E PRODUÇÃO DE TEXTOS I,000100,5,SEG,18:30 às 20:20,Docente Substituto a Contratar,18:30,20:20
10034,10855,LETE41,OFICINA DE LEITURA E PRODUÇÃO DE TEXTOS I,000200,5,SEG,18:30 às 20:20,Renata Lemos Carvalho,18:30,20:20
10035,10856,LETE42,OFICINA DE LEITURA E PRODUÇÃO DE TEXTOS II,000100,30,SEG,20:20 às 22:10,Docente Substituto a Contratar,20:20,22:10
10036,10857,LETE42,OFICINA DE LEITURA E PRODUÇÃO DE TEXTOS II,000200,30,SEG,20:20 às 22:10,Renata Lemos Carvalho,20:20,22:10
10037,10858,LETE48,LIBRAS I- LÍNGUA BRASILEIRA DE SINAIS NIVEL I,070700,25,SEG,18:30 às 20:20,Caio Cesar Gondim Santos,18:30,20:20
10038,10860,ARQ003,DESCRITIVA I,010100,6,SEG,10:40 às 12:30,Lucianne Fialho Batista,10:40,12:30
10039,10861,ARQ003,DESCRITIVA I,010100,6,QUA,10:40 às 12:30,Lucianne Fialho Batista,10:40,12:30
10040,10862,ARQ003,DESCRITIVA I,010100,6,SEX,10:40 às 12:30,Lucianne Fialho Batista,10:40,12:30
10041,10863,ARQ003,DESCRITIVA I,040400,10,SEG,10:40 às 12:30,Mariana Barbosa Sodre,10:40,12:30
10042,10864,ARQ003,DESCRITIVA I,040400,10,QUA,10:40 às 12:30,Mariana Barbosa Sodre,10:40,12:30
10043,10865,ARQ003,DESCRITIVA I,040400,10,SEX,10:40 às 12:30,Mariana Barbosa Sodre,10:40,12:30
10044,10866,ARQ009,INTRODUCAO A ARQUITETURA,010100,15,TER,14:50 às 16:40,Eduardo Rocha Lima,14:50,16:40
10045,10867,ARQ009,INTRODUCAO A ARQUITETURA,010100,15,QUI,14:50 às 16:40,Eduardo Rocha Lima,14:50,16:40
10046,10868,EBA015,DESENHO III-A,010100,5,TER,09:45 às 12:30,Jose Raimundo Magalhaes Rocha,09:45,12:30
10047,10869,EBA015,DESENHO III-A,010100,5,QUI,09:45 às 12:30,Jose Raimundo Magalhaes Rocha,09:45,12:30
10048,10870,EBA015,DESENHO III-A,020200,5,TER,13:00 às 15:45,Carlos Eduardo Oliveira Goes,13:00,15:45
10049,10871,EBA015,DESENHO III-A,020200,5,QUI,13:00 às 15:45,Carlos Eduardo Oliveira Goes,13:00,15:45
10050,10872,EBA016,DESENHO IV-A,010100,5,TER,09:45 às 12:30,Roaleno Ribeiro Amancio Costa,09:45,12:30
10051,10873,EBA016,DESENHO IV-A,010100,5,QUI,09:45 às 12:30,Roaleno Ribeiro Amancio Costa,09:45,12:30
10052,10874,EBA017,TECNICAS DE REPRESENTAÇÃO GRAFICA I-A,010100,10,TER,07:00 às 08:50,Rodolfo Jose Teixeira de Carvalho,07:00,08:50
10053,10875,EBA017,TECNICAS DE REPRESENTAÇÃO GRAFICA I-A,010100,10,QUI,07:00 às 08:50,Rodolfo Jose Teixeira de Carvalho,07:00,08:50
10054,10876,EBA017,TECNICAS DE REPRESENTAÇÃO GRAFICA I-A,020200,5,TER,08:50 às 10:40,Rodolfo Jose Teixeira de Carvalho,08:50,10:40
10055,10877,EBA017,TECNICAS DE REPRESENTAÇÃO GRAFICA I-A,020200,5,QUI,08:50 às 10:40,Rodolfo Jose Teixeira de Carvalho,08:50,10:40
10056,10878,EBA017,TECNICAS DE REPRESENTAÇÃO GRAFICA I-A,030300,5,TER,10:40 às 12:30,Andre de Faria Brandao,10:40,12:30
10057,10879,EBA017,TECNICAS DE REPRESENTAÇÃO GRAFICA I-A,030300,5,QUI,10:40 às 12:30,Andre de Faria Brandao,10:40,12:30
10058,10880,EBA105,TEORIA E TECNICA DA PINTURA,020200,6,SEG,09:45 às 10:40,Anderson Marinho da Silva,09:45,10:40
10059,10882,EBA105,TEORIA E TECNICA DA PINTURA,020200,6,QUA,09:45 às 10:40,Anderson Marinho da Silva,09:45,10:40
10060,10884,EBA107,PINTURA I,030300,10,TER,09:45 às 12:30,Ricardo Bezerra de Albuquerque,09:45,12:30
10061,10885,EBA107,PINTURA I,030300,10,QUI,09:45 às 12:30,Ricardo Bezerra de Albuquerque,09:45,12:30
10062,10886,EBA108,PINTURA II,010100,5,SEG,13:00 às 15:45,Mike Sam Chagas,13:00,15:45
10063,10887,EBA108,PINTURA II,010100,5,QUA,13:00 às 15:45,Mike Sam Chagas,13:00,15:45
10064,10888,EBA108,PINTURA II,020200,10,TER,09:45 às 12:30,Mike Sam Chagas,09:45,12:30
10065,10889,EBA108,PINTURA II,020200,10,QUI,09:45 às 12:30,Mike Sam Chagas,09:45,12:30
10066,10890,EBA115,COMPOSICAO DECORATIVA I,010100,5,TER,13:00 às 15:45,Luiz Mario Costa Freire,13:00,15:45
10067,10891,EBA115,COMPOSICAO DECORATIVA I,010100,5,QUI,13:00 às 15:45,Luiz Mario Costa Freire,13:00,15:45
10068,10892,EBA116,COMPOSICAO DECORATIVA II,010100,5,TER,15:45 às 18:30,Luiz Mario Costa Freire,15:45,18:30
10069,10893,EBA116,COMPOSICAO DECORATIVA II,010100,5,QUI,15:45 às 18:30,Luiz Mario Costa Freire,15:45,18:30
10070,10894,EBA121,CONSERVAÇÃO E RESTAURAÇÃO DA OBRA DE ARTE,020200,10,TER,09:45 às 12:30,Tulio Vasconcelos Cordeiro de Almeida,09:45,12:30
10071,10895,EBA121,CONSERVAÇÃO E RESTAURAÇÃO DA OBRA DE ARTE,020200,10,QUI,09:45 às 12:30,Tulio Vasconcelos Cordeiro de Almeida,09:45,12:30
10072,10896,EBA122,INICIAÇÃO ÀS TECNICAS INDUSTRIAIS,010100,5,SEG,13:00 às 15:45,Maria Emilia Rodrigues Regina,13:00,15:45
10073,10897,EBA122,INICIAÇÃO ÀS TECNICAS INDUSTRIAIS,010100,5,QUA,13:00 às 15:45,Maria Emilia Rodrigues Regina,13:00,15:45
10074,10898,EBA123,CERAMICA,010100,4,TER,07:00 às 09:45,Luisa Magaly Santana Oliveira Reis,07:00,09:45
10075,10899,EBA123,CERAMICA,010100,4,QUI,07:00 às 09:45,Luisa Magaly Santana Oliveira Reis,07:00,09:45
10076,10900,EBA132,CONSERVAÇÃO E RESTAURAÇÃO DA OBRA DE ARTE II,010100,10,TER,08:50 às 11:35,Joao Carlos Silveira Dannemann,08:50,11:35
10077,10901,EBA132,CONSERVAÇÃO E RESTAURAÇÃO DA OBRA DE ARTE II,010100,10,QUI,08:50 às 11:35,Joao Carlos Silveira Dannemann,08:50,11:35
10078,10902,EBA134,EXPRESSAO TRIDIMENSIONAL II,010100,8,TER,13:00 às 15:45,Adalicio Alves Lima,13:00,15:45
10079,10903,EBA134,EXPRESSAO TRIDIMENSIONAL II,010100,8,QUI,13:00 às 15:45,Adalicio Alves Lima,13:00,15:45
10080,10904,EBA135,EXPRESSAO TRIDIMENSIONAL III,010100,10,SEG,15:45 às 18:30,Ricardo Barreto Biriba,15:45,18:30
10081,10905,EBA135,EXPRESSAO TRIDIMENSIONAL III,010100,10,QUA,15:45 às 18:30,Ricardo Barreto Biriba,15:45,18:30
10082,10906,EBA136,EXPRESSAO TRIDIMENSIONAL IV,010100,10,SEG,09:45 às 12:30,Nanci Santos Novais,09:45,12:30
10083,10907,EBA136,EXPRESSAO TRIDIMENSIONAL IV,010100,10,QUA,09:45 às 12:30,Nanci Santos Novais,09:45,12:30
10084,10908,EBA137,DESENHO V,010100,17,SEG,13:00 às 15:45,Cristiano Rocha Piton,13:00,15:45
10085,10909,EBA137,DESENHO V,010100,17,QUA,13:00 às 15:45,Cristiano Rocha Piton,13:00,15:45
10086,10910,EBA138,TEORIA DA PERCEPCAO VISUAL,010100,19,SEG,10:40 às 12:30,Rosa Gabriella de Castro Goncalves,10:40,12:30
10087,10911,EBA138,TEORIA DA PERCEPCAO VISUAL,010100,19,QUA,10:40 às 12:30,Rosa Gabriella de Castro Goncalves,10:40,12:30
10088,10912,EBA139,EXPRESSAO TRIDIMENSIONAL V,010100,15,SEG,13:00 às 15:45,Nanci Santos Novais,13:00,15:45
10089,10913,EBA139,EXPRESSAO TRIDIMENSIONAL V,010100,15,QUA,13:00 às 15:45,Nanci Santos Novais,13:00,15:45
10090,10914,EBA140,GRAVURA I-A,010100,10,SEG,07:00 às 09:45,Docente Concursado,07:00,09:45
10091,10915,EBA140,GRAVURA I-A,010100,10,QUA,07:00 às 09:45,Docente Concursado,07:00,09:45
10092,10916,EBA140,GRAVURA I-A,020200,10,TER,07:00 às 09:45,Docente Concursado,07:00,09:45
10093,10917,EBA140,GRAVURA I-A,020200,10,QUI,07:00 às 09:45,Docente Concursado,07:00,09:45
10094,10918,EBA141,GRAVURA II-A,010100,10,SEG,16:40 às 18:30,Evandro Sybine,16:40,18:30
10095,10919,EBA141,GRAVURA II-A,010100,10,QUA,16:40 às 18:30,Evandro Sybine,16:40,18:30
10096,10920,EBA141,GRAVURA II-A,020200,10,SEX,08:50 às 10:40,Evandro Sybine,08:50,10:40
10097,10922,EBA142,GRAVURA III,010100,10,SEG,13:00 às 15:45,Evandro Sybine,13:00,15:45
10098,10923,EBA142,GRAVURA III,010100,10,QUA,13:00 às 15:45,Evandro Sybine,13:00,15:45
10099,10924,EBA143,DESENHO VI,010100,3,SEG,15:45 às 18:30,Andre de Faria Brandao,15:45,18:30
10100,10925,EBA143,DESENHO VI,010100,3,QUA,15:45 às 18:30,Andre de Faria Brandao,15:45,18:30
10101,10926,EBA143,DESENHO VI,020200,10,SEG,15:45 às 18:30,Nadson Portugal dos Santos,15:45,18:30
10102,10927,EBA143,DESENHO VI,020200,10,QUA,15:45 às 18:30,Nadson Portugal dos Santos,15:45,18:30
10103,10928,EBA145,EXPRESSAO TRIDIMENSIONAL VI,010100,15,SEG,07:00 às 09:45,Eriel de Araujo Santos,07:00,09:45
10104,10929,EBA145,EXPRESSAO TRIDIMENSIONAL VI,010100,15,QUA,07:00 às 09:45,Eriel de Araujo Santos,07:00,09:45
10105,10930,EBA146,EXPRESSAO TRIDIMENSIONAL VII,010100,6,SEG,09:45 às 12:30,Eriel de Araujo Santos,09:45,12:30
10106,10931,EBA146,EXPRESSAO TRIDIMENSIONAL VII,010100,6,QUA,09:45 às 12:30,Eriel de Araujo Santos,09:45,12:30
10107,10932,EBA147,GRAVURA IV,010100,10,SEG,09:45 às 11:35,Evandro Sybine,09:45,11:35
10108,10933,EBA147,GRAVURA IV,010100,10,QUA,09:45 às 11:35,Evandro Sybine,09:45,11:35
10109,10934,EBA147,GRAVURA IV,020200,10,SEX,13:00 às 14:50,Evandro Sybine,13:00,14:50
10110,10936,EBA154,METODOLOGIA DO PROJETO,020200,10,SEG,13:55 às 16:40,Raoni Carvalho Gondim,13:55,16:40
10111,10937,EBA154,METODOLOGIA DO PROJETO,020200,10,QUA,13:55 às 16:40,Raoni Carvalho Gondim,13:55,16:40
10112,10938,EBA155,FOTOGRAFIA II-A,010100,5,SEG,09:45 às 12:30,Edgard Mesquita de Oliva Junior,09:45,12:30
10113,10939,EBA155,FOTOGRAFIA II-A,010100,5,QUA,09:45 às 12:30,Edgard Mesquita de Oliva Junior,09:45,12:30
10114,10940,EBA155,FOTOGRAFIA II-A,020200,6,SEG,15:45 às 18:30,Renata Voss Chagas,15:45,18:30
10115,10941,EBA155,FOTOGRAFIA II-A,020200,6,QUA,15:45 às 18:30,Renata Voss Chagas,15:45,18:30
10116,10942,EBA163,PRODUÇÃO E ANALISE DA IMAGEM,010100,3,TER,13:00 às 15:45,Taygoara Aguiar do Carmo Sousa,13:00,15:45
10117,10943,EBA163,PRODUÇÃO E ANALISE DA IMAGEM,010100,3,QUI,13:00 às 15:45,Taygoara Aguiar do Carmo Sousa,13:00,15:45
10118,10944,EBA168,ESTAGIO SUPERVISIONADO I,000010,16,SEX,15:45 às 18:30,Fabio Sampaio D Almeida Couto,15:45,18:30
10119,10946,EBA178,PRÁTICA PROFISSIONAL,010100,25,TER,13:00 às 16:40,Roaleno Ribeiro Amancio Costa,13:00,16:40
10120,10947,EBA178,PRÁTICA PROFISSIONAL,010100,25,QUI,13:00 às 16:40,Roaleno Ribeiro Amancio Costa,13:00,16:40
10121,10948,EBA182,INTRODUÇÃO À COMPUTAÇÃO NAS ARTES GRÁFICAS I,010100,2,SEG,07:00 às 09:45,Edson Nascimento Sales,07:00,09:45
10122,10949,EBA182,INTRODUÇÃO À COMPUTAÇÃO NAS ARTES GRÁFICAS I,010100,2,QUA,07:00 às 09:45,Edson Nascimento Sales,07:00,09:45
10123,10950,EBA182,INTRODUÇÃO À COMPUTAÇÃO NAS ARTES GRÁFICAS I,020200,2,TER,07:00 às 09:45,Edson Nascimento Sales,07:00,09:45
10124,10951,EBA182,INTRODUÇÃO À COMPUTAÇÃO NAS ARTES GRÁFICAS I,020200,2,QUI,07:00 às 09:45,Edson Nascimento Sales,07:00,09:45
10125,10952,FCH002,ESTETICA I,020200,5,SEG,10:40 às 12:30,Pedro Augusto da Costa Franceschini,10:40,12:30
10126,10953,FCH002,ESTETICA I,020200,5,QUA,10:40 às 12:30,Pedro Augusto da Costa Franceschini,10:40,12:30
10127,10954,FCH128,CULTURA BRASILEIRA,010000,10,TER,08:50 às 11:35,Carlos Eugenio Libano Soares,08:50,11:35
10128,10955,HACA76,ESTUDO DOS PODERES,020000,2,QUA,13:00 às 16:40,Mauricio Matos dos Santos Pereira,13:00,16:40
10129,10956,HACC09,CULTURAS BAIANAS,000100,3,QUA,13:00 às 16:40,Marilda de Santana Silva,13:00,16:40
10130,10957,ICS011,ANATOMIA ARTÍSTICA,010000,12,SEX,07:00 às 09:45,Docente não informado pelo Departamento,07:00,09:45
10131,10958,ICS011,ANATOMIA ARTÍSTICA,020000,12,SEX,09:45 às 12:30,Docente não informado pelo Departamento,09:45,12:30
10132,10959,LETE48,LIBRAS I- LÍNGUA BRASILEIRA DE SINAIS NIVEL I,080800,9,SEG,14:50 às 16:40,Mauricio Damasceno Souza,14:50,16:40
10133,10960,LETE48,LIBRAS I- LÍNGUA BRASILEIRA DE SINAIS NIVEL I,080800,9,QUA,14:50 às 16:40,Mauricio Damasceno Souza,14:50,16:40
10134,10961,MUSF36,ACCS: VOZES FEMININAS ANCESTRAIS E CONTEMPORÂNEAS DO CAPÃO,000100,2,QUA,08:50 às 11:35,Laila Andresa Cavalcante Rosa,08:50,11:35
10135,10962,FCH002,ESTETICA I,030300,3,SEG,10:40 às 12:30,Docente Substituto a Contratar,10:40,12:30
10136,10963,FCH002,ESTETICA I,030300,3,QUA,10:40 às 12:30,Docente Substituto a Contratar,10:40,12:30
10137,10964,MUS182,APRECIACAO MUSICAL,010000,3,TER,15:45 às 18:30,Laila Andresa Cavalcante Rosa,15:45,18:30
10138,10965,MUS235,MUSICA POPULAR BRASILEIRA I,010000,2,SEG,13:55 às 16:40,Wellington Mendes da Silva Filho,13:55,16:40
10139,10966,MUS236,MUSICA POPULAR BRASILEIRA II,010000,2,QUA,13:55 às 16:40,Wellington Mendes da Silva Filho,13:55,16:40
10140,10967,MUSA30,RITMOS AFRO-BAIANOS,010100,2,TER,10:40 às 11:35,Iuri Ricardo Passos de Barros,10:40,11:35
10141,10969,MUSA60,PERCEPÇÃO MUSICAL II,010100,3,TER,13:00 às 13:55,Ekaterina Konopleva,13:00,13:55
10142,10970,MUSA60,PERCEPÇÃO MUSICAL II,010100,3,QUI,13:00 às 13:55,Ekaterina Konopleva,13:00,13:55
10143,10971,MUSA60,PERCEPÇÃO MUSICAL II,020200,3,SEG,16:40 às 17:35,Jairo Tadeu Brandao Ribeiro,16:40,17:35
10144,10972,MUSA60,PERCEPÇÃO MUSICAL II,020200,3,QUA,16:40 às 17:35,Jairo Tadeu Brandao Ribeiro,16:40,17:35
10145,10973,MUSA61,PERCEPÇÃO MUSICAL III,010100,3,TER,13:55 às 14:50,Jean Marques da Cunha Santos,13:55,14:50
10146,10974,MUSA61,PERCEPÇÃO MUSICAL III,010100,3,QUI,13:55 às 14:50,Jean Marques da Cunha Santos,13:55,14:50
10147,10975,MUSA61,PERCEPÇÃO MUSICAL III,020200,3,SEG,09:45 às 10:40,Maria Thereza Pita Gondim,09:45,10:40
10148,10976,MUSA61,PERCEPÇÃO MUSICAL III,020200,3,QUA,09:45 às 10:40,Maria Thereza Pita Gondim,09:45,10:40
10149,10977,MUSA61,PERCEPÇÃO MUSICAL III,030300,2,SEG,17:35 às 18:30,Jairo Tadeu Brandao Ribeiro,17:35,18:30
10150,10978,MUSA61,PERCEPÇÃO MUSICAL III,030300,2,QUA,17:35 às 18:30,Jairo Tadeu Brandao Ribeiro,17:35,18:30
10151,10979,MUSA62,PERCEPÇÃO MUSICAL IV,010100,3,TER,11:35 às 12:30,Ekaterina Konopleva,11:35,12:30
10152,10980,MUSA62,PERCEPÇÃO MUSICAL IV,010100,3,QUI,11:35 às 12:30,Ekaterina Konopleva,11:35,12:30
10153,10981,MUSA62,PERCEPÇÃO MUSICAL IV,020200,2,TER,14:50 às 15:45,Jean Marques da Cunha Santos,14:50,15:45
10154,10982,MUSA62,PERCEPÇÃO MUSICAL IV,020200,2,QUI,14:50 às 15:45,Jean Marques da Cunha Santos,14:50,15:45
10155,10983,MUSA63,PERCEPÇÃO MUSICAL V,010100,3,SEG,07:55 às 08:50,Pedro Augusto Silva Dias,07:55,08:50
10156,10984,MUSA63,PERCEPÇÃO MUSICAL V,010100,3,QUA,07:55 às 08:50,Pedro Augusto Silva Dias,07:55,08:50
10157,10985,MUSA64,PERCEPÇÃO MUSICAL VI,010100,3,SEG,14:50 às 15:45,Pedro Augusto Silva Dias,14:50,15:45
10158,10986,MUSA64,PERCEPÇÃO MUSICAL VI,010100,3,QUA,14:50 às 15:45,Pedro Augusto Silva Dias,14:50,15:45
10159,10987,MUSA65,PERCEPÇÃO MUSICAL VII,010100,3,QUA,08:50 às 09:45,Pedro Augusto Silva Dias,08:50,09:45
10160,10989,MUSA71,LITERATURA E ESTRUTURAÇÃO MUSICAL III,010100,8,TER,13:00 às 14:50,Wellington Gomes da Silva,13:00,14:50
10161,10990,MUSA71,LITERATURA E ESTRUTURAÇÃO MUSICAL III,010100,8,QUI,13:00 às 14:50,Wellington Gomes da Silva,13:00,14:50
10162,10991,MUSA71,LITERATURA E ESTRUTURAÇÃO MUSICAL III,020200,6,TER,08:50 às 10:40,Marcos da Silva Sampaio,08:50,10:40
10163,10992,MUSA71,LITERATURA E ESTRUTURAÇÃO MUSICAL III,020200,6,QUI,08:50 às 10:40,Marcos da Silva Sampaio,08:50,10:40
10164,10993,MUSA71,LITERATURA E ESTRUTURAÇÃO MUSICAL III,030300,4,SEG,14:50 às 16:40,Flavio Jose Gomes de Queiroz,14:50,16:40
10165,10994,MUSA71,LITERATURA E ESTRUTURAÇÃO MUSICAL III,030300,4,QUA,14:50 às 16:40,Flavio Jose Gomes de Queiroz,14:50,16:40
10166,10995,MUSA73,LITERATURA E ESTRUTURAÇÃO MUSICAL V,010100,6,SEG,16:40 às 18:30,Flavio Jose Gomes de Queiroz,16:40,18:30
10167,10996,MUSA73,LITERATURA E ESTRUTURAÇÃO MUSICAL V,010100,6,QUA,16:40 às 18:30,Flavio Jose Gomes de Queiroz,16:40,18:30
10168,10997,MUSA75,LITERATURA E ESTRUTURAÇÃO MUSICAL VII,010100,5,TER,13:00 às 14:50,Pedro Ribeiro Kroger Junior,13:00,14:50
10169,10998,MUSA75,LITERATURA E ESTRUTURAÇÃO MUSICAL VII,010100,5,QUI,13:00 às 14:50,Pedro Ribeiro Kroger Junior,13:00,14:50
10170,10999,MUSA77,HISTÓRIA DA MÚSICA I,010000,10,TER,08:50 às 11:35,Pablo Sotuyo Blanco,08:50,11:35
10171,11000,MUSA78,HISTÓRIA DA MÚSICA II,010000,2,QUI,14:50 às 17:35,Wellington Mendes da Silva Filho,14:50,17:35
10172,11001,MUSA79,HISTÓRIA DA MÚSICA III,010000,2,QUA,08:50 às 11:35,Wellington Mendes da Silva Filho,08:50,11:35
