Codigo,Disciplina,Turma,Vagas Ofe,Dia,Horario,Docente
IMS039,ADMINISTRAÇÃO E PLANEJAMENTO EM SERVIÇOS DE SAÚDE,010200,6,SEX,08:50 às 12:30,Elvira Caires de Lima
IMS039,ADMINISTRAÇÃO E PLANEJAMENTO EM SERVIÇOS DE SAÚDE,010300,6,QUA,13:00 às 16:40,Leticia Simoes Santos
IMS039,ADMINISTRAÇÃO E PLANEJAMENTO EM SERVIÇOS DE SAÚDE,010300,6,QUI,07:00 às 12:30,Elvira Caires de Lima
IMS039,ADMINISTRAÇÃO E PLANEJAMENTO EM SERVIÇOS DE SAÚDE,010300,6,SEX,08:50 às 12:30,Juliana Xavier Pinheiro da Cunha
IMS039,ADMINISTRAÇÃO E PLANEJAMENTO EM SERVIÇOS DE SAÚDE,010300,6,SEX,08:50 às 12:30,Elvira Caires de Lima
IMS039,ADMINISTRAÇÃO E PLANEJAMENTO EM SERVIÇOS DE SAÚDE,010400,6,SEG,13:00 às 18:30,Elvira Caires de Lima
IMS039,ADMINISTRAÇÃO E PLANEJAMENTO EM SERVIÇOS DE SAÚDE,010400,6,QUA,13:00 às 16:40,Leticia Simoes Santos
IMS039,ADMINISTRAÇÃO E PLANEJAMENTO EM SERVIÇOS DE SAÚDE,010400,6,SEX,08:50 às 12:30,Juliana Xavier Pinheiro da Cunha
IMS039,ADMINISTRAÇÃO E PLANEJAMENTO EM SERVIÇOS DE SAÚDE,010400,6,SEX,08:50 às 12:30,Elvira Caires de Lima
IMS039,ADMINISTRAÇÃO E PLANEJAMENTO EM SERVIÇOS DE SAÚDE,010500,6,QUA,13:00 às 16:40,Leticia Simoes Santos
IMS039,ADMINISTRAÇÃO E PLANEJAMENTO EM SERVIÇOS DE SAÚDE,010500,6,QUI,13:00 às 18:30,Leticia Simoes Santos
IMS039,ADMINISTRAÇÃO E PLANEJAMENTO EM SERVIÇOS DE SAÚDE,010500,6,SEX,08:50 às 12:30,Juliana Xavier Pinheiro da Cunha
IMS039,ADMINISTRAÇÃO E PLANEJAMENTO EM SERVIÇOS DE SAÚDE,010500,6,SEX,08:50 às 12:30,Elvira Caires de Lima
IMS040,EDUCAÇÃO EM SAÚDE,010100,18,QUA,13:00 às 14:50,Adriano Maia dos Santos
IMS040,EDUCAÇÃO EM SAÚDE,010100,18,QUI,14:50 às 16:40,Adriano Maia dos Santos
IMS040,EDUCAÇÃO EM SAÚDE,010200,17,QUA,13:00 às 14:50,Adriano Maia dos Santos
IMS040,EDUCAÇÃO EM SAÚDE,010200,17,QUI,16:40 às 18:30,Adriano Maia dos Santos
IMS041,ENFERMAGEM NA ATENÇÃO A SAÚDE DO IDOSO,010100,6,QUI,10:40 às 12:30,Ana Paula de Freitas Oliveira
IMS041,ENFERMAGEM NA ATENÇÃO A SAÚDE DO IDOSO,010100,6,SEX,07:00 às 08:50,Ana Paula de Freitas Oliveira
IMS041,ENFERMAGEM NA ATENÇÃO A SAÚDE DO IDOSO,010200,6,QUI,10:40 às 12:30,Ana Paula de Freitas Oliveira
IMS041,ENFERMAGEM NA ATENÇÃO A SAÚDE DO IDOSO,010200,6,SEX,08:50 às 10:40,Ana Paula de Freitas Oliveira
IMS041,ENFERMAGEM NA ATENÇÃO A SAÚDE DO IDOSO,010300,6,QUA,07:00 às 08:50,Ana Paula de Freitas Oliveira
IMS041,ENFERMAGEM NA ATENÇÃO A SAÚDE DO IDOSO,010300,6,QUI,10:40 às 12:30,Ana Paula de Freitas Oliveira
IMS041,ENFERMAGEM NA ATENÇÃO A SAÚDE DO IDOSO,010400,6,SEG,07:00 às 08:50,Ana Paula de Freitas Oliveira
IMS041,ENFERMAGEM NA ATENÇÃO A SAÚDE DO IDOSO,010400,6,QUI,10:40 às 12:30,Ana Paula de Freitas Oliveira
IMS041,ENFERMAGEM NA ATENÇÃO A SAÚDE DO IDOSO,010500,6,QUI,10:40 às 12:30,Ana Paula de Freitas Oliveira
IMS041,ENFERMAGEM NA ATENÇÃO A SAÚDE DO IDOSO,010500,6,SEX,10:40 às 12:30,Ana Paula de Freitas Oliveira
IMS044,ENFERMAGEM NA ATENÇÃO À SAÚDE DA CRIANÇA E DO ADOLESCENTE,010100,6,TER,07:00 às 12:30,Jose Andrade Louzado
IMS044,ENFERMAGEM NA ATENÇÃO À SAÚDE DA CRIANÇA E DO ADOLESCENTE,010100,6,TER,13:00 às 14:50,Jose Andrade Louzado
IMS044,ENFERMAGEM NA ATENÇÃO À SAÚDE DA CRIANÇA E DO ADOLESCENTE,010100,6,QUA,07:00 às 10:40,Jose Andrade Louzado
IMS044,ENFERMAGEM NA ATENÇÃO À SAÚDE DA CRIANÇA E DO ADOLESCENTE,010100,6,QUA,07:00 às 10:40,Claudia Andrade Sales
IMS044,ENFERMAGEM NA ATENÇÃO À SAÚDE DA CRIANÇA E DO ADOLESCENTE,010200,6,SEG,07:00 às 12:30,Jose Andrade Louzado
IMS044,ENFERMAGEM NA ATENÇÃO À SAÚDE DA CRIANÇA E DO ADOLESCENTE,010200,6,TER,14:50 às 16:40,Camila Pereira Jardim
IMS044,ENFERMAGEM NA ATENÇÃO À SAÚDE DA CRIANÇA E DO ADOLESCENTE,010200,6,QUA,07:00 às 10:40,Jose Andrade Louzado
IMS044,ENFERMAGEM NA ATENÇÃO À SAÚDE DA CRIANÇA E DO ADOLESCENTE,010200,6,QUA,07:00 às 10:40,Claudia Andrade Sales
IMS044,ENFERMAGEM NA ATENÇÃO À SAÚDE DA CRIANÇA E DO ADOLESCENTE,010300,6,TER,07:00 às 12:30,Claudia Andrade Sales
IMS044,ENFERMAGEM NA ATENÇÃO À SAÚDE DA CRIANÇA E DO ADOLESCENTE,010300,6,QUA,07:00 às 10:40,Jose Andrade Louzado
IMS044,ENFERMAGEM NA ATENÇÃO À SAÚDE DA CRIANÇA E DO ADOLESCENTE,010300,6,QUA,07:00 às 10:40,Claudia Andrade Sales
IMS044,ENFERMAGEM NA ATENÇÃO À SAÚDE DA CRIANÇA E DO ADOLESCENTE,010300,6,QUI,13:00 às 14:50,Camila Pereira Jardim
IMS044,ENFERMAGEM NA ATENÇÃO À SAÚDE DA CRIANÇA E DO ADOLESCENTE,010400,6,QUA,07:00 às 10:40,Jose Andrade Louzado
IMS044,ENFERMAGEM NA ATENÇÃO À SAÚDE DA CRIANÇA E DO ADOLESCENTE,010400,6,QUA,07:00 às 10:40,Claudia Andrade Sales
IMS044,ENFERMAGEM NA ATENÇÃO À SAÚDE DA CRIANÇA E DO ADOLESCENTE,010400,6,QUI,07:00 às 12:30,Claudia Andrade Sales
IMS044,ENFERMAGEM NA ATENÇÃO À SAÚDE DA CRIANÇA E DO ADOLESCENTE,010400,6,QUI,14:50 às 16:40,Camila Pereira Jardim
IMS044,ENFERMAGEM NA ATENÇÃO À SAÚDE DA CRIANÇA E DO ADOLESCENTE,010500,6,SEG,07:00 às 10:40,Claudia Andrade Sales
IMS044,ENFERMAGEM NA ATENÇÃO À SAÚDE DA CRIANÇA E DO ADOLESCENTE,010500,6,SEG,10:40 às 12:30,Claudia Andrade Sales
IMS044,ENFERMAGEM NA ATENÇÃO À SAÚDE DA CRIANÇA E DO ADOLESCENTE,010500,6,SEG,13:00 às 14:50,Camila Pereira Jardim
IMS044,ENFERMAGEM NA ATENÇÃO À SAÚDE DA CRIANÇA E DO ADOLESCENTE,010500,6,QUA,07:00 às 10:40,Jose Andrade Louzado
IMS044,ENFERMAGEM NA ATENÇÃO À SAÚDE DA CRIANÇA E DO ADOLESCENTE,010500,6,QUA,07:00 às 10:40,Claudia Andrade Sales
IMS047,PSICOLOGIA,010000,45,SEG,07:00 às 08:50,Docente Concursado
IMS047,PSICOLOGIA,010000,45,QUA,08:50 às 10:40,Docente Concursado
IMS048,METODOLOGIA DO TRABALHO CIENTIFICO,020200,14,QUI,14:50 às 16:40,Docente Substituto a Contratar
IMS049,FARMACOLOGIA GERAL,010000,45,SEG,13:00 às 14:50,Regiane Yatsuda
IMS049,FARMACOLOGIA GERAL,010000,45,QUA,14:50 às 16:40,Regiane Yatsuda
IMS052,INTRODUÇÃO A NUTRIÇÃO,010000,42,SEX,13:00 às 14:50,Lais Silveira Gusmao
IMS180,HISTOLOGIA E EMBRIOLOGIA,040700,10,SEG,14:50 às 16:40,Qeren Hapuk Rodrigues Ferreira Fernandes
IMS180,HISTOLOGIA E EMBRIOLOGIA,040700,10,TER,14:50 às 16:40,Robson Amaro Augusto da Silva
IMS180,HISTOLOGIA E EMBRIOLOGIA,040800,10,SEG,16:40 às 18:30,Qeren Hapuk Rodrigues Ferreira Fernandes
IMS180,HISTOLOGIA E EMBRIOLOGIA,040800,10,TER,14:50 às 16:40,Robson Amaro Augusto da Silva
IMS268,Libras - Lingua Brasileira de Sinais.,010100,5,QUI,10:40 às 11:35,Docente Substituto a Contratar
IMS268,Libras - Lingua Brasileira de Sinais.,010100,5,QUI,11:35 às 12:30,Docente Substituto a Contratar
IMS268,Libras - Lingua Brasileira de Sinais.,030300,15,TER,08:50 às 09:45,Docente Substituto a Contratar
IMS268,Libras - Lingua Brasileira de Sinais.,030300,15,TER,09:45 às 10:40,Docente Substituto a Contratar
IMSA51,INFORMÁTICA APLICADA À SAÚDE COM EPI-INFO,010100,6,QUA,08:50 às 10:40,Sandra Rego de Jesus
IMSA51,INFORMÁTICA APLICADA À SAÚDE COM EPI-INFO,010100,6,QUA,10:40 às 12:30,Sandra Rego de Jesus
IMSA75,ESTÁGIO CURRICULAR SUPERVISIONADO II,000001,10,SEG,07:00 às 12:30,Clavdia Nicolaevna Kochergin
IMSA75,ESTÁGIO CURRICULAR SUPERVISIONADO II,000001,10,TER,07:00 às 12:30,Clavdia Nicolaevna Kochergin
IMSA75,ESTÁGIO CURRICULAR SUPERVISIONADO II,000001,10,QUA,07:00 às 12:30,Clavdia Nicolaevna Kochergin
IMSA75,ESTÁGIO CURRICULAR SUPERVISIONADO II,000001,10,QUI,07:00 às 12:30,Clavdia Nicolaevna Kochergin
IMSA75,ESTÁGIO CURRICULAR SUPERVISIONADO II,000001,10,SEX,08:50 às 12:30,Clavdia Nicolaevna Kochergin
IMSA75,ESTÁGIO CURRICULAR SUPERVISIONADO II,000002,9,SEG,07:00 às 12:30,Patricia da Silva Pires
IMSA75,ESTÁGIO CURRICULAR SUPERVISIONADO II,000002,9,TER,07:00 às 12:30,Patricia da Silva Pires
IMSA75,ESTÁGIO CURRICULAR SUPERVISIONADO II,000002,9,QUA,07:00 às 12:30,Patricia da Silva Pires
IMSA75,ESTÁGIO CURRICULAR SUPERVISIONADO II,000002,9,QUI,07:00 às 12:30,Patricia da Silva Pires
IMSA75,ESTÁGIO CURRICULAR SUPERVISIONADO II,000002,9,SEX,08:50 às 12:30,Patricia da Silva Pires
IMSA77,TRABALHO DE CONCLUSÃO DE CURSO II,010000,30,SEX,07:00 às 08:50,Luciano Pereira Rosa
IMS002,PATOLOGIA,030400,15,QUA,14:50 às 16:40,Gilvaneia Silva Santos
IMS002,PATOLOGIA,030400,15,QUI,10:40 às 12:30,Gilvaneia Silva Santos
IMS002,PATOLOGIA,030500,15,QUA,14:50 às 16:40,Gilvaneia Silva Santos
IMS002,PATOLOGIA,030500,15,QUI,08:50 às 10:40,Gilvaneia Silva Santos
IMS003,FISIOLOGIA HUMANA,020000,40,QUA,14:50 às 16:40,Telma de Jesus Soares
IMS003,FISIOLOGIA HUMANA,020000,40,QUI,14:50 às 16:40,Telma de Jesus Soares
IMS005,EPIDEMIOLOGIA,030400,24,SEG,10:40 às 12:30,Danielle Souto de Medeiros
IMS005,EPIDEMIOLOGIA,030400,24,SEX,10:40 às 12:30,Danielle Souto de Medeiros
IMS010,BIOLOGIA CELULAR E MOLECULAR,030000,4,QUA,07:00 às 08:50,Cintia Rodrigues Marques
IMS010,BIOLOGIA CELULAR E MOLECULAR,030000,4,QUI,10:40 às 12:30,Cintia Rodrigues Marques
IMS012,IMUNOLOGIA I,020000,40,QUI,13:00 às 14:50,Guilherme Barreto Campos
IMS012,IMUNOLOGIA I,020000,40,SEX,16:40 às 18:30,Guilherme Barreto Campos
IMS015,PARASITOLOGIA HUMANA,020200,40,QUI,16:40 às 18:30,Qeren Hapuk Rodrigues Ferreira Fernandes
IMS015,PARASITOLOGIA HUMANA,020200,40,SEX,14:50 às 16:40,Qeren Hapuk Rodrigues Ferreira Fernandes
IMS016,QUÍMICA ORGÂNICA II,010100,20,SEG,16:40 às 18:30,Mariluze Peixoto Cruz
IMS016,QUÍMICA ORGÂNICA II,010100,20,SEG,16:40 às 18:30,Bruno Oliveira Moreira
IMS016,QUÍMICA ORGÂNICA II,010100,20,SEX,13:00 às 14:50,Mariluze Peixoto Cruz
IMS016,QUÍMICA ORGÂNICA II,010100,20,SEX,13:00 às 14:50,Bruno Oliveira Moreira
IMS016,QUÍMICA ORGÂNICA II,010200,20,SEG,14:50 às 16:40,Mariluze Peixoto Cruz
IMS016,QUÍMICA ORGÂNICA II,010200,20,SEG,14:50 às 16:40,Bruno Oliveira Moreira
IMS016,QUÍMICA ORGÂNICA II,010200,20,SEX,13:00 às 14:50,Mariluze Peixoto Cruz
IMS016,QUÍMICA ORGÂNICA II,010200,20,SEX,13:00 às 14:50,Bruno Oliveira Moreira
IMS017,FARMACOBOTÂNICA,010100,15,QUA,16:40 às 18:30,Docente Substituto a Contratar
IMS017,FARMACOBOTÂNICA,010200,15,TER,16:40 às 18:30,Docente Substituto a Contratar
IMS017,FARMACOBOTÂNICA,010200,15,QUA,16:40 às 18:30,Docente Substituto a Contratar
IMS018,QUÍMICA ORGÂNICA III,001000,15,QUI,07:00 às 08:50,Bruno Oliveira Moreira
IMS018,QUÍMICA ORGÂNICA III,001000,15,QUI,08:50 às 10:40,Bruno Oliveira Moreira
IMS018,QUÍMICA ORGÂNICA III,002000,15,QUI,10:40 às 12:30,Bruno Oliveira Moreira
IMS018,QUÍMICA ORGÂNICA III,002000,15,SAB,08:50 às 10:40,Bruno Oliveira Moreira
IMS019,FARMACODINÂMICA I,010000,30,SEG,07:00 às 08:50,Sostenes Mistro
IMS019,FARMACODINÂMICA I,010000,30,QUI,10:40 às 12:30,Sostenes Mistro
IMS020,BASES QUÍMICAS,020400,3,TER,10:40 às 12:30,Nilton de Andrade Antonino
IMS020,BASES QUÍMICAS,020400,3,SEX,07:00 às 08:50,Nilton de Andrade Antonino
IMS020,BASES QUÍMICAS,020500,3,TER,08:50 às 10:40,Nilton de Andrade Antonino
IMS020,BASES QUÍMICAS,020500,3,SEX,07:00 às 08:50,Nilton de Andrade Antonino
IMS021,BROMATOLOGIA I,020300,12,SEG,08:50 às 10:40,Cassiara Camelo Eloi de Souza
IMS021,BROMATOLOGIA I,020300,12,TER,08:50 às 10:40,Cassiara Camelo Eloi de Souza
IMS021,BROMATOLOGIA I,020400,12,SEG,08:50 às 10:40,Cassiara Camelo Eloi de Souza
IMS021,BROMATOLOGIA I,020400,12,TER,10:40 às 12:30,Cassiara Camelo Eloi de Souza
IMS022,QUÍMICA FARMACÊUTICA I,010100,15,TER,14:50 às 16:40,Angelica Ferraz Gomes
IMS022,QUÍMICA FARMACÊUTICA I,010100,15,QUA,13:00 às 14:50,Angelica Ferraz Gomes
IMS022,QUÍMICA FARMACÊUTICA I,010100,15,QUA,16:40 às 18:30,Angelica Ferraz Gomes
IMS022,QUÍMICA FARMACÊUTICA I,010200,15,TER,14:50 às 16:40,Angelica Ferraz Gomes
IMS022,QUÍMICA FARMACÊUTICA I,010200,15,QUA,13:00 às 14:50,Angelica Ferraz Gomes
IMS022,QUÍMICA FARMACÊUTICA I,010200,15,QUA,14:50 às 16:40,Angelica Ferraz Gomes
IMS026,ESTUDO DE CÉLULAS TRONCO,010000,5,QUA,10:40 às 12:30,Bruno Lopes Bastos
IMS048,METODOLOGIA DO TRABALHO CIENTIFICO,030300,6,TER,07:00 às 08:50,Docente Substituto a Contratar
IMS048,METODOLOGIA DO TRABALHO CIENTIFICO,030300,6,SEX,10:40 às 12:30,Docente Substituto a Contratar
IMS059,INTRODUÇÃO ÀS CIÊNCIAS FARMACÊUTICAS,010000,6,SEX,08:50 às 10:40,Jessica Nunes Moreno
IMS063,FARMACOGNOSIA I,010200,15,TER,07:00 às 08:50,Docente Substituto a Contratar
IMS063,FARMACOGNOSIA I,010200,15,TER,08:50 às 10:40,Docente Substituto a Contratar
IMS065,"LEGISLAÇÃO FARMACÊUTICA, DEONTOLOGIA E ÉTICA",010000,20,QUA,07:00 às 10:40,Nilia Maria de Brito Lima Prado
IMS071,FARMACOLOGIA,010100,15,QUI,13:00 às 14:50,Regiane Yatsuda
IMS071,FARMACOLOGIA,010100,15,QUI,16:40 às 18:30,Regiane Yatsuda
IMS071,FARMACOLOGIA,010200,15,QUI,13:00 às 14:50,Regiane Yatsuda
IMS071,FARMACOLOGIA,010200,15,QUI,14:50 às 16:40,Regiane Yatsuda
IMS072,TOXICOLOGIA,010000,40,QUI,13:00 às 16:40,Kelle Oliveira Silva
IMS074,CITOLOGIA CLÍNICA,010100,12,QUI,14:50 às 16:40,Marcio Vasconcelos Oliveira
IMS074,CITOLOGIA CLÍNICA,010100,12,QUI,16:40 às 18:30,Marcio Vasconcelos Oliveira
IMS078,BIOQUÍMICA ESTRUTURAL,030600,3,TER,08:50 às 10:40,Silvana Braga da Silveira
IMS078,BIOQUÍMICA ESTRUTURAL,030600,3,QUA,10:40 às 12:30,Silvana Braga da Silveira
IMS078,BIOQUÍMICA ESTRUTURAL,030700,3,TER,10:40 às 12:30,Silvana Braga da Silveira
IMS078,BIOQUÍMICA ESTRUTURAL,030700,3,QUA,10:40 às 12:30,Silvana Braga da Silveira
IMS080,MATEMÁTICA,010000,6,QUA,08:50 às 10:40,Antonio Carlos Ricardo Braga Junior
IMS080,MATEMÁTICA,010000,6,QUI,08:50 às 10:40,Antonio Carlos Ricardo Braga Junior
IMS082,QUIMICA ANALITICA I,010100,20,SEG,13:00 às 14:50,Anderson Santos Souza
IMS082,QUIMICA ANALITICA I,010100,20,SEG,14:50 às 16:40,Anderson Santos Souza
IMS082,QUIMICA ANALITICA I,010100,20,TER,14:50 às 16:40,Anderson Santos Souza
IMS082,QUIMICA ANALITICA I,010200,20,SEG,13:00 às 14:50,Anderson Santos Souza
IMS082,QUIMICA ANALITICA I,010200,20,SEG,16:40 às 18:30,Anderson Santos Souza
IMS082,QUIMICA ANALITICA I,010200,20,TER,16:40 às 18:30,Anderson Santos Souza
IMS084,FUNDAMENTOS DE FÍSICO-QUÍMICA,010000,34,QUA,10:40 às 12:30,Nilton de Andrade Antonino
IMS084,FUNDAMENTOS DE FÍSICO-QUÍMICA,010000,34,QUI,08:50 às 10:40,Nilton de Andrade Antonino
IMS090,EDUCAÇÃO E VIGILÂNCIA EM SAÚDE,010000,50,TER,13:00 às 14:50,Jose Patricio Bispo Junior
IMS090,EDUCAÇÃO E VIGILÂNCIA EM SAÚDE,010000,50,QUA,13:00 às 14:50,Jose Patricio Bispo Junior
IMS091,SAÚDE E SOCIEDADE,020000,30,SEG,08:50 às 10:40,Raquel Souzas
IMS091,SAÚDE E SOCIEDADE,020000,30,QUA,16:40 às 18:30,Raquel Souzas
IMS094,ATENÇÃO FARMACÊUTICA,010100,5,SEG,07:55 às 09:45,Jessica Nunes Moreno
IMS094,ATENÇÃO FARMACÊUTICA,010100,5,TER,16:40 às 18:30,Marcio Galvao Guimaraes de Oliveira
IMS094,ATENÇÃO FARMACÊUTICA,010100,5,QUA,07:55 às 09:45,Jessica Nunes Moreno
IMS094,ATENÇÃO FARMACÊUTICA,010200,5,SEG,09:45 às 11:35,Sostenes Mistro
IMS094,ATENÇÃO FARMACÊUTICA,010200,5,TER,16:40 às 18:30,Marcio Galvao Guimaraes de Oliveira
IMS094,ATENÇÃO FARMACÊUTICA,010200,5,QUA,09:45 às 11:35,Sostenes Mistro
IMS094,ATENÇÃO FARMACÊUTICA,010300,5,TER,07:55 às 09:45,Marcio Galvao Guimaraes de Oliveira
IMS094,ATENÇÃO FARMACÊUTICA,010300,5,TER,16:40 às 18:30,Marcio Galvao Guimaraes de Oliveira
IMS094,ATENÇÃO FARMACÊUTICA,010300,5,SEX,07:55 às 09:45,Marcio Galvao Guimaraes de Oliveira
IMS094,ATENÇÃO FARMACÊUTICA,010400,5,TER,09:45 às 11:35,Marcio Galvao Guimaraes de Oliveira
IMS094,ATENÇÃO FARMACÊUTICA,010400,5,TER,16:40 às 18:30,Marcio Galvao Guimaraes de Oliveira
IMS094,ATENÇÃO FARMACÊUTICA,010400,5,SEX,09:45 às 11:35,Marcio Galvao Guimaraes de Oliveira
IMS095,FARMACOTÉCNICA II,010100,15,SEG,14:50 às 16:40,Gabriel Azevedo de Brito Damasceno
IMS095,FARMACOTÉCNICA II,010100,15,TER,13:00 às 14:50,Gabriel Azevedo de Brito Damasceno
IMS095,FARMACOTÉCNICA II,010200,15,SEG,16:40 às 18:30,Gabriel Azevedo de Brito Damasceno
IMS095,FARMACOTÉCNICA II,010200,15,TER,13:00 às 14:50,Gabriel Azevedo de Brito Damasceno
IMS097,ESTÁGIO SUPERVISIONADO EM FARMÁCIA,000001,12,QUI,07:00 às 12:30,Jessica Nunes Moreno
IMS097,ESTÁGIO SUPERVISIONADO EM FARMÁCIA,000001,12,QUI,13:00 às 14:50,Jessica Nunes Moreno
IMS097,ESTÁGIO SUPERVISIONADO EM FARMÁCIA,000001,12,SAB,07:00 às 08:50,Jessica Nunes Moreno
IMS097,ESTÁGIO SUPERVISIONADO EM FARMÁCIA,000002,12,TER,07:00 às 12:30,Jessica Nunes Moreno
IMS097,ESTÁGIO SUPERVISIONADO EM FARMÁCIA,000002,12,TER,13:00 às 14:50,Jessica Nunes Moreno
IMS097,ESTÁGIO SUPERVISIONADO EM FARMÁCIA,000002,12,SEX,10:40 às 12:30,Nilia Maria de Brito Lima Prado
IMS099,BIOQUÍMICA CLÍNICA,010100,12,SEX,08:50 às 10:40,Jessica Bomfim de Almeida
IMS099,BIOQUÍMICA CLÍNICA,010100,12,SEX,10:40 às 12:30,Jessica Bomfim de Almeida
IMS101,ESTÁGIO SUPERVISIONADO EM ALIMENTOS,000001,11,TER,07:00 às 12:30,Tayse Dantas Reboucas Santos Ribeiro
IMS101,ESTÁGIO SUPERVISIONADO EM ALIMENTOS,000001,11,TER,13:00 às 16:40,Tayse Dantas Reboucas Santos Ribeiro
IMS101,ESTÁGIO SUPERVISIONADO EM ALIMENTOS,000002,11,QUA,07:00 às 12:30,Tayse Dantas Reboucas Santos Ribeiro
IMS101,ESTÁGIO SUPERVISIONADO EM ALIMENTOS,000002,11,QUA,13:00 às 16:40,Tayse Dantas Reboucas Santos Ribeiro
IMS103,ESTÁGIO SUPERVISIONADO EM ANÁLISES CLÍNICAS,000001,5,QUA,07:00 às 12:30,Denisar Palmito dos Santos
IMS103,ESTÁGIO SUPERVISIONADO EM ANÁLISES CLÍNICAS,000001,5,QUA,13:00 às 16:40,Denisar Palmito dos Santos
IMS103,ESTÁGIO SUPERVISIONADO EM ANÁLISES CLÍNICAS,000002,5,SEG,07:00 às 12:30,Denisar Palmito dos Santos
IMS103,ESTÁGIO SUPERVISIONADO EM ANÁLISES CLÍNICAS,000002,5,SEG,13:00 às 16:40,Denisar Palmito dos Santos
IMS103,ESTÁGIO SUPERVISIONADO EM ANÁLISES CLÍNICAS,000003,10,SAB,07:00 às 12:30,Jessica Bomfim de Almeida
IMS103,ESTÁGIO SUPERVISIONADO EM ANÁLISES CLÍNICAS,000003,10,SAB,13:00 às 16:40,Milena Soares dos Santos
IMS104,ESTÁGIO SUPERVISIONADO EM INDÚSTRIA FARMACÊUTICA,000001,10,SEG,07:00 às 12:30,Juliano Geraldo Amaral
IMS104,ESTÁGIO SUPERVISIONADO EM INDÚSTRIA FARMACÊUTICA,000001,10,SEG,13:00 às 16:40,Juliano Geraldo Amaral
IMS104,ESTÁGIO SUPERVISIONADO EM INDÚSTRIA FARMACÊUTICA,000002,10,QUI,07:00 às 12:30,Juliano Geraldo Amaral
IMS104,ESTÁGIO SUPERVISIONADO EM INDÚSTRIA FARMACÊUTICA,000002,10,QUI,13:00 às 16:40,Juliano Geraldo Amaral
IMS105,ESTÁGIO SUPERVISIONADO FINAL,000001,7,QUA,16:40 às 18:30,Nilia Maria de Brito Lima Prado
IMS105,ESTÁGIO SUPERVISIONADO FINAL,000001,7,SEX,10:40 às 12:30,Jessica Nunes Moreno
IMS105,ESTÁGIO SUPERVISIONADO FINAL,000001,7,SEX,14:50 às 18:30,Nilia Maria de Brito Lima Prado
IMS105,ESTÁGIO SUPERVISIONADO FINAL,000001,7,SAB,07:00 às 12:30,Nilia Maria de Brito Lima Prado
IMS105,ESTÁGIO SUPERVISIONADO FINAL,000001,7,SAB,13:00 às 18:30,Nilia Maria de Brito Lima Prado
IMS107,HEMATOLOGIA,010100,12,QUI,07:00 às 08:50,Claudio Lima Souza
IMS107,HEMATOLOGIA,010100,12,QUI,08:50 às 12:30,Claudio Lima Souza
IMS107,HEMATOLOGIA,010200,12,SEG,07:00 às 10:40,Claudio Lima Souza
IMS107,HEMATOLOGIA,010200,12,QUI,07:00 às 08:50,Claudio Lima Souza
IMS107,HEMATOLOGIA,010300,12,QUA,13:00 às 16:40,Jessica Bomfim de Almeida
IMS107,HEMATOLOGIA,010300,12,QUI,07:00 às 08:50,Claudio Lima Souza
IMS115,TECNOLOGIA DE ALIMENTOS,010100,10,SEG,13:00 às 14:50,Daniel Mario Tapia Tapia
IMS115,TECNOLOGIA DE ALIMENTOS,010100,10,QUA,14:50 às 16:40,Daniel Mario Tapia Tapia
IMS115,TECNOLOGIA DE ALIMENTOS,010200,10,SEG,13:00 às 14:50,Daniel Mario Tapia Tapia
IMS115,TECNOLOGIA DE ALIMENTOS,010200,10,QUA,16:40 às 18:30,Daniel Mario Tapia Tapia
IMS115,TECNOLOGIA DE ALIMENTOS,010300,10,SEG,13:00 às 14:50,Daniel Mario Tapia Tapia
IMS115,TECNOLOGIA DE ALIMENTOS,010300,10,TER,08:50 às 10:40,Daniel Mario Tapia Tapia
IMS152,INOVAÇÃO TECNOLÓGICA E PROPRIEDADE INTELECTUAL,010000,3,TER,08:50 às 10:40,Amanda Gilvani Cordeiro Matias
IMS152,INOVAÇÃO TECNOLÓGICA E PROPRIEDADE INTELECTUAL,010000,3,QUI,08:50 às 10:40,Amanda Gilvani Cordeiro Matias
IMS161,TRABALHO DE CONCLUSÃO DE CURSO I,010000,25,SEX,07:00 às 08:50,Nilia Maria de Brito Lima Prado
IMS163,TRABALHO DE CONCLUSÃO DE CURSO II,010000,15,SEX,08:50 às 10:40,Nilia Maria de Brito Lima Prado
IMS173,COSMETOLOGIA,010100,10,QUI,07:00 às 08:50,Gabriel Azevedo de Brito Damasceno
IMS173,COSMETOLOGIA,010100,10,QUI,08:50 às 10:40,Gabriel Azevedo de Brito Damasceno
IMS173,COSMETOLOGIA,010200,10,QUI,07:00 às 08:50,Gabriel Azevedo de Brito Damasceno
IMS173,COSMETOLOGIA,010200,10,QUI,10:40 às 12:30,Gabriel Azevedo de Brito Damasceno
IMS194,TÓPICOS ESPECIAIS EM IMUNOLOGIA,010000,5,SEG,08:50 às 12:30,Bruno Lopes Bastos
IMS268,Libras - Lingua Brasileira de Sinais.,040400,15,QUI,08:50 às 09:45,Docente Substituto a Contratar
IMS268,Libras - Lingua Brasileira de Sinais.,040400,15,QUI,09:45 às 10:40,Docente Substituto a Contratar
IMSA99,SEMIOLOGIA FARMACÊUTICA,010000,20,SEX,07:00 às 08:50,Jessica Nunes Moreno
IMSC50,Sistemas de Informação em Saúde,010000,2,SEG,13:00 às 14:50,Docente Substituto a Contratar
